700070 particles, 3094 voids.
Void# FileVoid# CoreParticle CoreDens ZoneVol Zone#Part Void#Zones VoidVol Void#Part VoidDensContrast VoidProb
1864 895 335798 9.336448e-02 2.055338e+02 140 1 2.055338e+02 140 1.142963 4.79e-01
1865 1800 479843 3.811454e-01 1.056812e+01 14 1 1.056812e+01 14 1.142880 4.80e-01
1866 150 154858 3.785382e-01 4.299781e+01 88 1 4.299781e+01 88 1.142834 4.80e-01
1867 521 263774 4.580559e-01 1.306379e+01 24 1 1.306379e+01 24 1.142623 4.80e-01
1868 619 284107 3.633126e-01 1.771595e+01 37 1 1.771595e+01 37 1.142437 4.81e-01
1869 1183 391450 3.906358e-01 2.005469e+01 32 1 2.005469e+01 32 1.142038 4.82e-01
1870 186 174604 1.622245e-01 1.076263e+02 77 1 1.076263e+02 77 1.142013 4.82e-01
1871 2497 584409 1.722031e-01 9.162073e+01 96 1 9.162073e+01 96 1.141896 4.82e-01
1872 1213 394922 8.689358e-01 7.138773e+00 22 1 7.138773e+00 22 1.141885 4.82e-01
1873 2946 671017 1.832652e-01 1.138678e+02 132 1 1.138678e+02 132 1.141866 4.82e-01
1874 2265 547586 8.357905e-02 5.097615e+02 559 1 5.097615e+02 559 1.141839 4.82e-01
1875 1031 362368 1.175911e-01 1.382452e+02 172 1 1.382452e+02 172 1.141808 4.82e-01
1876 278 204262 2.613775e-01 3.260873e+01 51 1 3.260873e+01 51 1.141647 4.83e-01
1877 68 115358 1.925788e-01 6.694800e+01 75 1 6.694800e+01 75 1.141482 4.83e-01
1878 1446 430307 2.140388e-01 4.052354e+01 37 1 4.052354e+01 37 1.141283 4.83e-01
1879 2400 569160 1.156557e-01 2.074837e+02 305 1 2.074837e+02 305 1.141250 4.84e-01
1880 478 254527 1.427787e-01 1.357390e+02 208 1 1.357390e+02 208 1.140863 4.85e-01
1881 566 273067 1.786298e-01 1.467443e+02 151 1 1.467443e+02 151 1.140835 4.85e-01
1882 1336 413555 3.242667e-01 1.177778e+01 14 1 1.177778e+01 14 1.140829 4.85e-01
1883 1927 497344 2.074376e-01 6.674224e+01 57 1 6.674224e+01 57 1.140738 4.85e-01
1884 2534 590506 9.120140e-02 3.344686e+02 295 1 3.344686e+02 295 1.140044 4.87e-01
1885 1309 409658 2.163040e-01 1.197993e+02 145 1 1.197993e+02 145 1.139699 4.87e-01
1886 1866 489347 2.345329e-01 6.895634e+01 99 1 6.895634e+01 99 1.139605 4.88e-01
1887 125 147002 1.592538e-01 1.620267e+02 202 1 1.620267e+02 202 1.139389 4.88e-01
1888 369 229803 2.553617e-01 4.776641e+01 77 1 4.776641e+01 77 1.139372 4.88e-01
1889 3004 684529 1.766270e-01 5.043452e+01 46 1 5.043452e+01 46 1.139185 4.89e-01
1890 1808 480535 2.228542e-01 4.293223e+01 52 1 4.293223e+01 52 1.139181 4.89e-01
1891 809 319343 1.747650e-01 1.466581e+02 221 1 1.466581e+02 221 1.139168 4.89e-01
1892 587 277231 2.025432e-01 8.529586e+01 167 1 8.529586e+01 167 1.139128 4.89e-01
1893 1897 492983 1.620219e-01 6.151373e+01 63 1 6.151373e+01 63 1.138987 4.89e-01
1894 396 239126 1.065680e-01 8.747355e+01 86 1 8.747355e+01 86 1.138942 4.89e-01
1895 2152 531346 2.610835e-01 3.481020e+01 52 1 3.481020e+01 52 1.138872 4.90e-01
1896 116 142433 4.468904e-01 1.764339e+01 22 1 1.764339e+01 22 1.138813 4.90e-01
1897 2575 598597 8.986903e-02 1.021985e+02 48 1 1.021985e+02 48 1.138769 4.90e-01
1898 98 134213 1.476226e-01 6.108564e+01 71 1 6.108564e+01 71 1.138720 4.90e-01
1899 2719 628303 3.241595e-01 4.154394e+01 97 1 4.154394e+01 97 1.138528 4.90e-01
1900 1159 386038 3.584202e-01 2.585841e+01 31 1 2.585841e+01 31 1.138063 4.92e-01
1901 2269 548132 2.158894e-01 7.710845e+01 92 1 7.710845e+01 92 1.138036 4.92e-01
1902 2255 546116 1.230310e-01 4.325697e+02 405 1 4.325697e+02 405 1.137772 4.92e-01
1903 1966 503572 2.147172e-01 1.689691e+02 242 1 1.689691e+02 242 1.137655 4.93e-01
1904 2107 524988 4.129025e-01 2.592528e+01 44 1 2.592528e+01 44 1.137652 4.93e-01
1905 173 166681 1.315246e-01 1.015478e+02 91 1 1.015478e+02 91 1.137268 4.94e-01
1906 1559 445575 1.488880e-01 1.004143e+02 98 1 1.004143e+02 98 1.137090 4.94e-01
1907 3068 695320 9.335233e-02 1.519130e+02 226 1 1.519130e+02 226 1.136947 4.94e-01
1908 2129 528410 2.305720e-01 1.055016e+02 93 1 1.055016e+02 93 1.136899 4.95e-01
1909 821 321238 4.115813e-01 2.258711e+01 75 1 2.258711e+01 75 1.136867 4.95e-01
1910 2748 633914 5.698741e-01 7.088653e+00 17 1 7.088653e+00 17 1.136505 4.96e-01
1911 753 309159 1.731745e-01 1.781144e+02 189 1 1.781144e+02 189 1.135614 4.98e-01
1912 2202 538005 1.449121e-01 1.673540e+02 163 1 1.673540e+02 163 1.135588 4.98e-01
1913 2028 511742 1.335642e-01 9.299125e+01 101 1 9.299125e+01 101 1.135316 4.99e-01
1914 2922 667260 1.190564e-01 3.322998e+02 236 2 8.713187e+02 749 1.135175 4.99e-01
1915 969 351180 2.372108e-01 3.873411e+01 33 1 3.873411e+01 33 1.135113 4.99e-01
1916 1219 395743 2.313486e-01 2.879503e+01 31 1 2.879503e+01 31 1.134987 5.00e-01
1917 911 338018 2.374547e-01 6.764902e+01 151 1 6.764902e+01 151 1.134825 5.00e-01
1918 2916 665130 1.501752e-01 1.518286e+02 153 1 1.518286e+02 153 1.134226 5.02e-01
1919 589 277395 4.455159e-01 2.534635e+01 70 1 2.534635e+01 70 1.133853 5.02e-01
1920 574 274447 1.642897e-01 1.473158e+02 173 1 1.473158e+02 173 1.133842 5.03e-01
1921 492 259078 9.906201e-02 2.962830e+02 256 1 2.962830e+02 256 1.133736 5.03e-01
1922 1313 410214 1.115021e-01 1.004310e+02 103 1 1.004310e+02 103 1.133707 5.03e-01
1923 702 299765 3.943822e-01 1.992755e+01 36 1 1.992755e+01 36 1.133622 5.03e-01
1924 2933 669246 2.558430e-01 1.094083e+02 161 1 1.094083e+02 161 1.133486 5.03e-01
1925 2849 650803 2.622667e-01 2.881860e+01 36 1 2.881860e+01 36 1.133435 5.04e-01
1926 2423 572367 1.692526e-01 1.086276e+02 190 1 1.086276e+02 190 1.133182 5.04e-01
1927 1351 415875 4.310114e-01 7.065520e+01 204 1 7.065520e+01 204 1.133152 5.04e-01
1928 1510 439387 3.050775e-01 4.093156e+01 64 1 4.093156e+01 64 1.133082 5.04e-01
1929 2353 561422 2.012629e-01 8.970190e+01 137 1 8.970190e+01 137 1.132988 5.05e-01
1930 962 349797 1.922753e-01 7.509274e+01 113 1 7.509274e+01 113 1.132736 5.05e-01
1931 900 336390 4.589058e-01 3.623025e+01 79 1 3.623025e+01 79 1.132591 5.06e-01
1932 2311 553217 2.373385e-01 6.455852e+01 101 1 6.455852e+01 101 1.132311 5.07e-01
1933 2453 578226 1.066317e-01 3.762875e+02 270 1 3.762875e+02 270 1.132049 5.07e-01
1934 2414 571260 2.671064e-01 9.517854e+01 128 1 9.517854e+01 128 1.131782 5.08e-01
1935 1520 440495 4.088170e-01 3.258859e+01 69 1 3.258859e+01 69 1.131519 5.09e-01
1936 2362 562718 9.565969e-02 4.763434e+02 414 1 4.763434e+02 414 1.131069 5.10e-01
1937 1815 481353 7.122568e-02 1.363615e+02 91 1 1.363615e+02 91 1.131062 5.10e-01
1938 1632 457583 2.590684e-01 3.322783e+01 38 1 3.322783e+01 38 1.130880 5.10e-01
1939 488 257108 5.207893e-01 8.756306e+00 14 1 8.756306e+00 14 1.130844 5.10e-01
1940 1558 445557 2.060200e-01 1.117016e+02 203 1 1.117016e+02 203 1.130622 5.11e-01
1941 1099 375609 2.272691e-01 3.281925e+01 35 1 3.281925e+01 35 1.130482 5.11e-01
1942 508 262032 6.009749e-01 3.707891e+00 5 1 3.707891e+00 5 1.130162 5.12e-01
1943 2600 604164 3.790089e-01 4.092726e+01 73 1 4.092726e+01 73 1.130108 5.12e-01
1944 501 260711 2.149082e-01 5.051710e+01 55 1 5.051710e+01 55 1.129995 5.13e-01
1945 2619 607971 1.920692e-01 1.158306e+02 139 1 1.158306e+02 139 1.129939 5.13e-01
1946 2024 511129 1.761989e-01 6.321490e+01 48 1 6.321490e+01 48 1.129777 5.13e-01
1947 1561 445758 2.175488e-01 1.117753e+02 212 1 1.117753e+02 212 1.129355 5.14e-01
1948 906 337342 2.521199e-01 7.643454e+01 138 1 7.643454e+01 138 1.129321 5.14e-01
1949 276 204075 1.126391e-01 5.919707e+02 494 1 5.919707e+02 494 1.129071 5.15e-01
1950 744 307881 3.412836e-01 2.513995e+01 40 1 2.513995e+01 40 1.129048 5.15e-01
1951 1548 444304 6.329926e-02 1.092281e+03 1065 1 1.092281e+03 1065 1.128811 5.16e-01
1952 888 334611 1.836603e-01 8.713407e+01 89 1 8.713407e+01 89 1.128202 5.17e-01
1953 2381 565793 1.468733e-01 2.993191e+02 327 1 2.993191e+02 327 1.128164 5.18e-01
1954 2876 657485 5.666257e-01 1.341337e+01 27 1 1.341337e+01 27 1.128057 5.18e-01
1955 907 337381 5.908484e-02 8.602482e+02 581 1 8.602482e+02 581 1.127904 5.18e-01
1956 452 249275 2.984224e-01 4.089169e+01 50 1 4.089169e+01 50 1.127773 5.19e-01
1957 908 337751 1.622202e-01 5.722482e+01 47 1 5.722482e+01 47 1.127436 5.19e-01
1958 2343 558843 2.373319e-01 2.153507e+01 23 1 2.153507e+01 23 1.127395 5.20e-01
1959 1738 471509 1.507157e-01 1.303262e+02 130 1 1.303262e+02 130 1.127288 5.20e-01
1960 1053 366266 1.860676e-01 1.110086e+02 131 1 1.110086e+02 131 1.127113 5.20e-01
1961 2365 563725 2.459665e-01 1.474240e+01 10 1 1.474240e+01 10 1.126987 5.21e-01
1962 72 120327 2.577654e-01 3.151377e+01 38 1 3.151377e+01 38 1.126928 5.21e-01
1963 1149 384045 1.910220e-01 1.033849e+02 138 1 1.033849e+02 138 1.126852 5.21e-01
1964 2153 531570 8.835259e-02 2.553897e+02 207 1 2.553897e+02 207 1.126712 5.21e-01
1965 1937 499355 2.299591e-01 4.476099e+01 94 1 4.476099e+01 94 1.126593 5.22e-01
1966 1881 491152 2.785996e-01 3.462055e+01 77 1 3.462055e+01 77 1.126582 5.22e-01
1967 2327 556428 2.462476e-01 9.320463e+01 150 1 9.320463e+01 150 1.126570 5.22e-01
1968 988 354209 1.789174e-01 2.201237e+02 320 1 2.201237e+02 320 1.126142 5.23e-01
1969 1623 455883 2.651683e-01 8.561498e+01 131 1 8.561498e+01 131 1.125621 5.24e-01
1970 2584 601171 1.627803e-01 1.721364e+02 181 1 1.721364e+02 181 1.125311 5.25e-01
1971 1553 445039 2.297675e-01 4.465276e+01 76 1 4.465276e+01 76 1.125302 5.25e-01
1972 3072 696205 2.294503e-01 4.586051e+01 56 1 4.586051e+01 56 1.125165 5.26e-01
1973 3069 695443 2.126989e-01 5.601173e+01 50 1 5.601173e+01 50 1.124975 5.26e-01
1974 1440 429016 4.590906e-01 8.119504e+00 15 1 8.119504e+00 15 1.124953 5.26e-01
1975 2398 568721 8.419383e-02 6.240989e+02 392 1 6.240989e+02 392 1.124941 5.26e-01
1976 1042 364123 2.201067e-01 1.791356e+02 175 1 1.791356e+02 175 1.124909 5.26e-01
1977 2604 604898 1.933766e-01 7.023679e+01 103 1 7.023679e+01 103 1.124908 5.26e-01
1978 775 313107 1.821650e-01 1.605145e+02 208 1 1.605145e+02 208 1.124617 5.27e-01
1979 358 227478 3.395292e-01 2.317145e+01 42 1 2.317145e+01 42 1.124592 5.27e-01
1980 1107 377692 2.341922e-01 5.918596e+01 69 1 5.918596e+01 69 1.124434 5.28e-01
1981 1979 506140 1.464175e-01 2.624877e+01 13 1 2.624877e+01 13 1.124397 5.28e-01
1982 970 351216 1.357628e-01 1.935387e+02 223 1 1.935387e+02 223 1.124304 5.28e-01
1983 2390 567819 4.491854e-01 2.051533e+01 41 1 2.051533e+01 41 1.124257 5.28e-01
1984 2914 664714 1.910306e-01 1.419220e+02 184 1 1.419220e+02 184 1.123978 5.29e-01
1985 779 313568 1.859022e-01 9.494064e+01 144 1 9.494064e+01 144 1.123816 5.29e-01
1986 38 92612 1.045049e-01 1.879462e+02 180 1 1.879462e+02 180 1.123567 5.30e-01
1987 2780 638901 1.187886e-01 1.528627e+02 128 1 1.528627e+02 128 1.123511 5.30e-01
1988 1681 464688 1.979169e-01 8.420112e+01 149 1 8.420112e+01 149 1.123506 5.30e-01
1989 412 242501 2.973240e-01 3.768047e+01 42 1 3.768047e+01 42 1.123383 5.30e-01
1990 2887 659411 9.354168e-02 2.584399e+02 173 1 2.584399e+02 173 1.123327 5.31e-01
1991 1143 382993 1.801279e-01 1.167680e+02 144 1 1.167680e+02 144 1.123245 5.31e-01
1992 170 166183 7.447527e-02 2.093289e+02 150 1 2.093289e+02 150 1.123204 5.31e-01
1993 1417 426109 1.680229e-01 8.815907e+01 86 1 8.815907e+01 86 1.122992 5.32e-01
1994 2422 572004 2.266275e-01 4.245423e+01 67 1 4.245423e+01 67 1.122949 5.32e-01
1995 2874 657173 1.103631e-01 1.501116e+02 194 1 1.501116e+02 194 1.122421 5.33e-01
1996 3022 688308 1.589424e-01 1.562932e+02 180 1 1.562932e+02 180 1.122343 5.33e-01
1997 149 154615 3.633970e-01 5.723827e+01 82 1 5.723827e+01 82 1.122029 5.34e-01
1998 311 215770 2.921527e-01 2.679361e+01 31 1 2.679361e+01 31 1.121899 5.35e-01
1999 1369 419133 3.933518e-01 4.209910e+01 82 1 4.209910e+01 82 1.121783 5.35e-01
2000 2835 648329 6.694805e-02 6.967134e+02 451 1 6.967134e+02 451 1.121600 5.35e-01
2001 833 323886 3.136784e-01 3.365851e+01 76 1 3.365851e+01 76 1.121591 5.35e-01
2002 2573 598159 1.028856e-01 2.481335e+02 191 1 2.481335e+02 191 1.121564 5.35e-01
2003 1987 507469 1.897239e-01 6.131678e+01 59 1 6.131678e+01 59 1.120423 5.39e-01
2004 539 269052 3.564958e-01 2.223664e+01 29 1 2.223664e+01 29 1.120309 5.39e-01
2005 966 350608 2.588797e-01 2.521481e+01 32 1 2.521481e+01 32 1.120190 5.39e-01
2006 1842 485979 1.035319e-01 3.971840e+02 399 1 3.971840e+02 399 1.119720 5.41e-01
2007 555 270781 2.017569e-01 1.109090e+02 126 1 1.109090e+02 126 1.119531 5.41e-01
2008 1807 480518 1.897154e-01 7.850266e+01 85 1 7.850266e+01 85 1.119492 5.41e-01
2009 1737 471455 9.664605e-02 3.690619e+02 406 1 3.690619e+02 406 1.119471 5.41e-01
2010 994 354985 2.226235e-01 4.779975e+01 65 1 4.779975e+01 65 1.119276 5.42e-01
2011 891 334903 3.170872e-01 2.016771e+01 24 1 2.016771e+01 24 1.119051 5.42e-01
2012 2371 564498 1.030550e-01 3.381933e+02 297 1 3.381933e+02 297 1.119024 5.43e-01
2013 59 108593 5.785993e-01 4.438875e+00 9 1 4.438875e+00 9 1.119023 5.43e-01
2014 2867 654730 1.190041e-01 4.803844e+02 514 1 4.803844e+02 514 1.118992 5.43e-01
2015 2203 538310 1.303939e-01 2.597603e+02 350 1 2.597603e+02 350 1.118939 5.43e-01
2016 262 200500 1.209407e-01 2.294334e+02 262 1 2.294334e+02 262 1.118853 5.43e-01
2017 2503 585765 1.471139e-01 2.072062e+02 230 1 2.072062e+02 230 1.118804 5.43e-01
2018 629 286911 1.127350e-01 2.041524e+02 160 1 2.041524e+02 160 1.118591 5.44e-01
2019 743 307874 1.553529e-01 6.072867e+01 45 1 6.072867e+01 45 1.118560 5.44e-01
2020 1802 479907 1.211413e-01 2.583004e+02 238 1 2.583004e+02 238 1.118508 5.44e-01
2021 2105 524688 1.748387e-01 9.175870e+01 125 1 9.175870e+01 125 1.118460 5.44e-01
2022 2225 541422 1.526493e-01 9.571077e+01 83 1 9.571077e+01 83 1.118456 5.44e-01
2023 2415 571568 5.739902e-02 3.256321e+02 319 1 3.256321e+02 319 1.118440 5.44e-01
2024 2991 682112 4.142982e-01 1.193035e+01 28 1 1.193035e+01 28 1.118178 5.45e-01
2025 747 308433 1.801054e-01 3.323969e+01 32 1 3.323969e+01 32 1.118022 5.45e-01
2026 798 316560 8.647481e-01 2.388280e+00 6 1 2.388280e+00 6 1.117858 5.46e-01
2027 482 255402 6.845657e-01 1.460780e+00 1 1 1.460780e+00 1 1.117295 5.47e-01
2028 282 206914 7.865660e-01 7.787692e+00 27 1 7.787692e+00 27 1.117207 5.48e-01
2029 89 128842 1.955467e-01 1.392460e+02 218 1 1.392460e+02 218 1.117151 5.48e-01
2030 1174 390115 1.402649e-01 1.769415e+02 178 1 1.769415e+02 178 1.116963 5.48e-01
2031 1278 404136 2.669563e-01 6.820439e+01 118 1 6.820439e+01 118 1.116961 5.48e-01
2032 1284 405146 1.760640e-01 1.603895e+02 152 1 1.603895e+02 152 1.116764 5.49e-01
2033 984 353438 7.559131e-02 3.367393e+02 188 1 3.367393e+02 188 1.116483 5.50e-01
2034 3092 699623 6.614345e-02 4.397409e+02 436 1 4.397409e+02 436 1.116451 5.50e-01
2035 787 315017 3.071675e-01 1.639766e+01 16 1 1.639766e+01 16 1.116440 5.50e-01
2036 2301 551933 2.299499e-01 8.950568e+01 154 1 8.950568e+01 154 1.116306 5.50e-01
2037 1577 447562 1.677294e-01 8.724116e+01 82 1 8.724116e+01 82 1.116059 5.51e-01
2038 748 308448 1.928208e-01 2.695231e+01 19 1 2.695231e+01 19 1.115938 5.51e-01
2039 2443 576782 1.692460e-01 8.649347e+01 90 1 8.649347e+01 90 1.115395 5.53e-01
2040 2493 583672 1.609479e-01 9.641306e+01 105 1 9.641306e+01 105 1.115370 5.53e-01
2041 1914 495217 1.166805e-01 1.835418e+02 152 1 1.835418e+02 152 1.115301 5.53e-01
2042 1705 467802 1.037622e-01 3.358086e+02 336 1 3.358086e+02 336 1.115273 5.53e-01
2043 2660 617220 2.045272e-01 1.119246e+02 180 1 1.119246e+02 180 1.115202 5.53e-01
2044 1534 442478 3.564700e-01 1.706501e+01 25 1 1.706501e+01 25 1.115110 5.54e-01
2045 1778 476837 1.910108e-01 7.911657e+01 91 1 7.911657e+01 91 1.115002 5.54e-01
2046 1187 392080 3.738688e-01 3.275993e+01 41 1 3.275993e+01 41 1.114941 5.54e-01
2047 2019 510700 2.182311e-01 3.321583e+01 69 1 3.321583e+01 69 1.114490 5.55e-01
2048 2516 587872 1.458371e-01 2.873651e+02 263 1 2.873651e+02 263 1.114219 5.56e-01
2049 1090 374512 1.497493e-01 1.957695e+02 194 1 1.957695e+02 194 1.114157 5.56e-01
2050 257 199239 2.055376e-01 5.576570e+01 76 1 5.576570e+01 76 1.114094 5.57e-01
2051 1447 430564 2.595673e-01 6.235896e+01 73 1 6.235896e+01 73 1.113994 5.57e-01
2052 610 282010 4.017897e-01 1.584280e+01 27 1 1.584280e+01 27 1.113818 5.57e-01
2053 1853 487397 9.899508e-02 3.158007e+02 300 1 3.158007e+02 300 1.113632 5.58e-01
2054 90 130049 1.881419e-01 2.726899e+01 21 1 2.726899e+01 21 1.113612 5.58e-01
2055 585 276687 6.762016e-01 9.351600e+00 22 1 9.351600e+00 22 1.113481 5.58e-01
2056 1637 458189 1.229413e-01 1.812957e+02 150 1 1.812957e+02 150 1.113458 5.58e-01
2057 1872 489970 1.185159e-01 3.634508e+02 330 1 3.634508e+02 330 1.113280 5.59e-01
2058 2142 529687 2.977145e-01 3.610651e+01 86 1 3.610651e+01 86 1.113140 5.59e-01
2059 63 112135 6.983305e-02 1.173663e+02 57 1 1.173663e+02 57 1.112886 5.60e-01
2060 606 280724 3.720833e-01 2.014107e+01 53 1 2.014107e+01 53 1.112628 5.61e-01
2061 1465 431966 1.805881e-01 2.079485e+02 278 1 2.079485e+02 278 1.112194 5.62e-01
2062 130 148748 1.260114e-01 2.334824e+02 295 1 2.334824e+02 295 1.112163 5.62e-01
2063 2451 577776 1.999200e-01 6.799373e+01 77 1 6.799373e+01 77 1.112080 5.62e-01
2064 1879 491021 4.740254e-01 6.814579e+00 15 1 6.814579e+00 15 1.112046 5.62e-01
2065 636 288487 8.259365e-02 2.495272e+02 217 1 2.495272e+02 217 1.111894 5.63e-01
2066 1723 470116 1.081212e-01 5.410012e+01 22 1 5.410012e+01 22 1.111627 5.64e-01
2067 1223 396769 1.238272e-01 1.184678e+02 85 1 1.184678e+02 85 1.111506 5.64e-01
2068 1158 385734 3.174727e-01 2.876507e+01 36 1 2.876507e+01 36 1.111290 5.65e-01
2069 2713 627335 3.519108e-01 3.481625e+01 64 1 3.481625e+01 64 1.111243 5.65e-01
2070 1419 426584 1.242945e-01 4.186796e+02 547 1 4.186796e+02 547 1.111038 5.65e-01
2071 1161 387043 8.418289e-02 8.116121e+02 859 1 8.116121e+02 859 1.111037 5.65e-01
2072 189 175552 4.599431e-01 9.686222e+00 12 1 9.686222e+00 12 1.110216 5.68e-01
2073 3013 686172 8.531689e-02 2.468007e+02 176 1 2.468007e+02 176 1.109946 5.69e-01
2074 457 250299 2.130668e-01 8.553318e+01 68 1 8.553318e+01 68 1.109753 5.69e-01
2075 2319 554371 2.288723e-01 3.887453e+01 50 1 3.887453e+01 50 1.109527 5.70e-01
2076 53 102748 1.016685e-01 3.619493e+02 242 1 3.619493e+02 242 1.109358 5.70e-01
2077 2656 616178 7.459956e-02 5.746261e+02 536 1 5.746261e+02 536 1.109139 5.71e-01
2078 405 241072 1.934124e-01 5.371523e+01 52 1 5.371523e+01 52 1.108873 5.72e-01
2079 2858 652012 1.061913e-01 8.436274e+01 87 1 8.436274e+01 87 1.108726 5.72e-01
2080 1172 389499 3.050273e-01 3.306284e+01 49 1 3.306284e+01 49 1.108270 5.74e-01
2081 640 289285 3.367454e-01 1.107196e+01 9 1 1.107196e+01 9 1.108270 5.74e-01
2082 612 282690 1.528813e-01 1.801202e+02 263 1 1.801202e+02 263 1.108146 5.74e-01
2083 2612 606323 3.212922e-01 4.824650e+00 3 1 4.824650e+00 3 1.108035 5.74e-01
2084 1649 459526 9.882201e-02 1.927920e+02 131 1 1.927920e+02 131 1.107959 5.74e-01
2085 2216 539855 2.297150e-01 4.018347e+01 52 1 4.018347e+01 52 1.107916 5.75e-01
2086 2171 533793 6.007810e-01 1.049182e+01 25 1 1.049182e+01 25 1.107654 5.75e-01
2087 3037 690800 5.771597e-01 1.130660e+01 26 1 1.130660e+01 26 1.107653 5.75e-01
2088 182 172583 1.676863e-01 2.729224e+02 245 1 2.729224e+02 245 1.107572 5.76e-01
2089 2243 543685 1.616496e-01 5.515730e+01 61 1 5.515730e+01 61 1.107549 5.76e-01
2090 672 295486 1.393520e-01 1.117155e+02 93 1 1.117155e+02 93 1.107349 5.76e-01
2091 1883 491652 1.280811e-01 3.917591e+02 332 1 3.917591e+02 332 1.107320 5.76e-01
2092 1412 425603 1.305843e-01 1.776368e+02 198 1 1.776368e+02 198 1.107270 5.77e-01
2093 1387 421094 1.194297e-01 2.979261e+02 300 1 2.979261e+02 300 1.106565 5.79e-01
2094 769 311980 3.213346e-01 2.927090e+01 54 1 2.927090e+01 54 1.106139 5.80e-01
2095 1626 456710 6.122896e-01 1.556699e+01 33 1 1.556699e+01 33 1.106016 5.80e-01
2096 2518 588146 1.885269e-01 5.146782e+01 54 1 5.146782e+01 54 1.105998 5.80e-01
2097 836 324244 1.814448e-01 1.080174e+02 158 1 1.080174e+02 158 1.105831 5.81e-01
2098 51 101226 1.803012e-01 1.113454e+02 132 1 1.113454e+02 132 1.105794 5.81e-01
2099 290 209872 2.465197e-01 7.016444e+01 139 1 7.016444e+01 139 1.105668 5.81e-01
2100 1110 378268 2.655550e-01 7.546853e+01 109 1 7.546853e+01 109 1.105567 5.82e-01
2101 2791 641667 1.155206e-01 1.289247e+02 101 1 1.289247e+02 101 1.105246 5.83e-01
2102 774 313101 3.816649e-01 1.644560e+01 25 1 1.644560e+01 25 1.105184 5.83e-01
2103 2785 640757 1.118223e-01 1.490409e+02 152 1 1.490409e+02 152 1.105098 5.83e-01
2104 129 148165 1.524989e-01 1.312651e+02 151 1 1.312651e+02 151 1.104948 5.83e-01
2105 1299 407215 1.551032e-01 1.022931e+02 88 1 1.022931e+02 88 1.104937 5.83e-01
2106 2361 562449 2.616320e-01 2.797842e+01 54 1 2.797842e+01 54 1.104911 5.84e-01
2107 393 238432 1.295750e-01 1.011193e+02 136 1 1.011193e+02 136 1.104836 5.84e-01
2108 2872 656628 8.908858e-02 3.274054e+02 243 1 3.274054e+02 243 1.103855 5.87e-01
2109 418 243794 6.739766e-01 1.577021e+01 43 1 1.577021e+01 43 1.103703 5.87e-01
2110 1424 427366 8.757753e-02 3.008388e+02 247 1 3.008388e+02 247 1.103604 5.88e-01
2111 2305 552103 1.170912e-01 1.837501e+02 118 1 1.837501e+02 118 1.103383 5.88e-01
2112 227 189843 4.767619e-01 8.831422e+00 13 1 8.831422e+00 13 1.103223 5.89e-01
2113 1787 478254 2.986486e-01 3.715544e+01 50 1 3.715544e+01 50 1.103105 5.89e-01
2114 897 335862 1.469106e-01 7.330736e+01 62 1 7.330736e+01 62 1.102821 5.90e-01
2115 2843 649908 3.927943e-01 1.543570e+01 35 1 1.543570e+01 35 1.102745 5.90e-01
2116 2823 646230 1.922829e-01 7.445437e+01 138 1 7.445437e+01 138 1.102189 5.92e-01
2117 1006 357089 1.636242e-01 2.787505e+02 381 1 2.787505e+02 381 1.102045 5.92e-01
2118 2836 648534 2.769018e-01 9.504350e+01 135 1 9.504350e+01 135 1.102015 5.92e-01
2119 394 238440 3.607257e-01 1.767170e+01 21 1 1.767170e+01 21 1.101794 5.93e-01
2120 1496 437134 1.627140e-01 1.708526e+02 151 1 1.708526e+02 151 1.101615 5.94e-01
2121 279 205322 1.577130e-01 1.521142e+02 119 1 1.521142e+02 119 1.101542 5.94e-01
2122 1152 384748 3.353489e-01 2.584632e+01 64 1 2.584632e+01 64 1.101456 5.94e-01
2123 1074 369406 9.777966e-02 4.344345e+02 528 1 4.344345e+02 528 1.101084 5.95e-01
2124 34 87210 1.673030e-01 9.728119e+01 111 1 9.728119e+01 111 1.100946 5.96e-01
2125 1488 436147 4.544182e-02 1.444610e+03 1164 1 1.444610e+03 1164 1.100764 5.96e-01
2126 710 302449 2.014387e-01 6.847681e+01 58 1 6.847681e+01 58 1.100720 5.96e-01
2127 1285 405294 2.364542e-01 7.588198e+01 61 1 7.588198e+01 61 1.100676 5.96e-01
2128 445 247998 4.494952e-01 1.894794e+01 36 1 1.894794e+01 36 1.100551 5.97e-01
2129 2337 557986 2.846885e-01 6.299810e+01 103 1 6.299810e+01 103 1.100417 5.97e-01
2130 1547 444266 2.484100e-01 1.176474e+02 309 1 1.176474e+02 309 1.100097 5.98e-01
2131 1841 485747 1.134500e-01 6.700452e+01 30 1 6.700452e+01 30 1.099938 5.99e-01
2132 2186 535887 2.167847e-01 7.305931e+01 75 1 7.305931e+01 75 1.099545 6.00e-01
2133 510 262351 2.649743e-01 3.033865e+01 35 1 3.033865e+01 35 1.099473 6.00e-01
2134 594 278822 2.092257e-01 3.237499e+01 27 1 3.237499e+01 27 1.099456 6.00e-01
